Soort,Gebied,Jaar,Aantal,TypeGebied,Doel
Dodaars,Kalkense meersen,2010,0,Sigma,50
Dodaars,Kalkense meersen,2011,0,Sigma,50
Dodaars,Kalkense meersen,2012,0,Sigma,50
Dodaars,Kalkense meersen,2013,0,Sigma,50
Dodaars,Kalkense meersen,2014,0,Sigma,50
Dodaars,Kalkense meersen,2015,0,Sigma,50
Dodaars,Kalkense meersen,2016,1,Sigma,50
Dodaars,Kalkense meersen,2017,1,Sigma,50
Dodaars,Kalkense meersen,2018,0,Sigma,50
Dodaars,Kalkense meersen,2019,1,Sigma,50
Dodaars,Kalkense meersen,2020,1,Sigma,50
Dodaars,Kalkense meersen,2021,1,Sigma,50
Dodaars,Kalkense meersen,2022,3,Sigma,50
Dodaars,Kalkense meersen,2023,3,Sigma,50
Dodaars,Ketenisse,2005,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2006,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2007,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2008,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2009,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2010,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2011,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2012,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2013,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2014,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2015,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2016,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2017,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2018,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2019,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2020,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2021,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2022,0,Estuarium buiten Sigma,50
Dodaars,Ketenisse,2023,0,Estuarium buiten Sigma,50
Dodaars,Klein Broek,2005,0,Sigma,50
Dodaars,Klein Broek,2006,0,Sigma,50
Dodaars,Klein Broek,2007,0,Sigma,50
Dodaars,Klein Broek,2008,0,Sigma,50
Dodaars,Klein Broek,2009,0,Sigma,50
Dodaars,Klein Broek,2010,0,Sigma,50
Dodaars,Klein Broek,2011,0,Sigma,50
Dodaars,Klein Broek,2012,0,Sigma,50
Dodaars,Klein Broek,2013,0,Sigma,50
Dodaars,Klein Broek,2014,0,Sigma,50
Dodaars,Klein Broek,2015,0,Sigma,50
Dodaars,Klein Broek,2016,0,Sigma,50
Dodaars,Klein Broek,2017,0,Sigma,50
Dodaars,Klein Broek,2018,0,Sigma,50
Dodaars,Klein Broek,2019,0,Sigma,50
Dodaars,Klein Broek,2020,0,Sigma,50
Dodaars,Klein Broek,2021,5,Sigma,50
Dodaars,Klein Broek,2022,0,Sigma,50
Dodaars,Klein Broek,2023,1,Sigma,50
Dodaars,Mechels Broek,2005,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2006,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2007,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2008,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2009,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2010,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2011,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2012,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2013,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2014,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2015,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2016,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2017,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2018,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2019,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2020,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2021,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2022,0,Vallei buiten Sigma,50
Dodaars,Mechels Broek,2023,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2005,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2006,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2007,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2008,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2009,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2010,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2011,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2012,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2013,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2014,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2015,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2016,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2017,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2018,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2019,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2020,0,Vallei buiten Sigma,50
Dodaars,Molsbroek,2021,8,Vallei buiten Sigma,50
Dodaars,Molsbroek,2022,8,Vallei buiten Sigma,50
Dodaars,Molsbroek,2023,8,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2005,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2006,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2007,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2008,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2009,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2010,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2011,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2012,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2013,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2014,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2015,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2016,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2017,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2018,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2019,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2020,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2021,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2022,0,Vallei buiten Sigma,50
Dodaars,Noordelijk eiland,2023,0,Vallei buiten Sigma,50
Dodaars,NoordelijkGebied,2005,0,Sigma_LO,50
Dodaars,NoordelijkGebied,2006,0,Sigma_LO,50
Dodaars,NoordelijkGebied,2007,2,Sigma_LO,50
Dodaars,NoordelijkGebied,2008,7,Sigma_LO,50
Dodaars,NoordelijkGebied,2009,14,Sigma_LO,50
Dodaars,NoordelijkGebied,2010,11,Sigma_LO,50
Dodaars,NoordelijkGebied,2011,4,Sigma_LO,50
Dodaars,NoordelijkGebied,2012,9,Sigma_LO,50
Dodaars,NoordelijkGebied,2013,4,Sigma_LO,50
Dodaars,NoordelijkGebied,2014,11,Sigma_LO,50
Dodaars,NoordelijkGebied,2015,15,Sigma_LO,50
Dodaars,NoordelijkGebied,2016,13,Sigma_LO,50
Dodaars,NoordelijkGebied,2017,9,Sigma_LO,50
Dodaars,NoordelijkGebied,2018,12,Sigma_LO,50
Dodaars,NoordelijkGebied,2019,13,Sigma_LO,50
Dodaars,NoordelijkGebied,2020,17,Sigma_LO,50
Dodaars,NoordelijkGebied,2021,9,Sigma_LO,50
Dodaars,NoordelijkGebied,2022,8,Sigma_LO,50
Dodaars,NoordelijkGebied,2023,0,Sigma_LO,50
Dodaars,Paardeweide,2005,0,Sigma,50
Dodaars,Paardeweide,2006,0,Sigma,50
Dodaars,Paardeweide,2007,0,Sigma,50
Dodaars,Paardeweide,2008,0,Sigma,50
Dodaars,Paardeweide,2009,0,Sigma,50
Dodaars,Paardeweide,2010,0,Sigma,50
Dodaars,Paardeweide,2011,0,Sigma,50
Dodaars,Paardeweide,2012,0,Sigma,50
Dodaars,Paardeweide,2013,0,Sigma,50
Dodaars,Paardeweide,2014,5,Sigma,50
Dodaars,Paardeweide,2015,5,Sigma,50
Dodaars,Paardeweide,2016,5,Sigma,50
Dodaars,Paardeweide,2017,4,Sigma,50
Dodaars,Paardeweide,2018,3,Sigma,50
Dodaars,Paardeweide,2019,3,Sigma,50
Dodaars,Paardeweide,2020,3,Sigma,50
Dodaars,Paardeweide,2021,0,Sigma,50
Dodaars,Paardeweide,2022,0,Sigma,50
Dodaars,Paardeweide,2023,0,Sigma,50
Dodaars,Paardeweide oost,2005,0,Sigma,50
Dodaars,Paardeweide oost,2006,0,Sigma,50
Dodaars,Paardeweide oost,2007,0,Sigma,50
Dodaars,Paardeweide oost,2008,0,Sigma,50
Dodaars,Paardeweide oost,2009,0,Sigma,50
Dodaars,Paardeweide oost,2010,0,Sigma,50
Dodaars,Paardeweide oost,2011,0,Sigma,50
Dodaars,Paardeweide oost,2012,0,Sigma,50
Dodaars,Paardeweide oost,2013,0,Sigma,50
Dodaars,Paardeweide oost,2014,0,Sigma,50
Dodaars,Paardeweide oost,2015,0,Sigma,50
Dodaars,Paardeweide oost,2016,0,Sigma,50
Dodaars,Paardeweide oost,2017,0,Sigma,50
Dodaars,Paardeweide oost,2018,0,Sigma,50
Dodaars,Paardeweide oost,2019,0,Sigma,50
Dodaars,Paardeweide oost,2020,0,Sigma,50
Dodaars,Paardeweide oost,2021,2.5,Sigma,50
Dodaars,Paardeweide oost,2022,3,Sigma,50
Dodaars,Paardeweide oost,2023,1,Sigma,50
Dodaars,Paardeweide west,2005,0,Sigma,50
Dodaars,Paardeweide west,2006,0,Sigma,50
Dodaars,Paardeweide west,2007,0,Sigma,50
Dodaars,Paardeweide west,2008,0,Sigma,50
Dodaars,Paardeweide west,2009,0,Sigma,50
Dodaars,Paardeweide west,2010,0,Sigma,50
Dodaars,Paardeweide west,2011,0,Sigma,50
Dodaars,Paardeweide west,2012,0,Sigma,50
Dodaars,Paardeweide west,2013,0,Sigma,50
Dodaars,Paardeweide west,2014,0,Sigma,50
Dodaars,Paardeweide west,2015,0,Sigma,50
Dodaars,Paardeweide west,2016,0,Sigma,50
Dodaars,Paardeweide west,2017,0,Sigma,50
Dodaars,Paardeweide west,2018,0,Sigma,50
Dodaars,Paardeweide west,2019,0,Sigma,50
Dodaars,Paardeweide west,2020,0,Sigma,50
Dodaars,Paardeweide west,2021,0,Sigma,50
Dodaars,Paardeweide west,2022,0,Sigma,50
Dodaars,Paardeweide west,2023,0,Sigma,50
Dodaars,Potpolder Lillo,2005,4,Sigma,50
Dodaars,Potpolder Lillo,2006,2,Sigma,50
Dodaars,Potpolder Lillo,2007,5,Sigma,50
Dodaars,Potpolder Lillo,2008,4,Sigma,50
Dodaars,Potpolder Lillo,2009,4,Sigma,50
Dodaars,Potpolder Lillo,2010,4,Sigma,50
Dodaars,Potpolder Lillo,2011,4,Sigma,50
Dodaars,Potpolder Lillo,2012,4,Sigma,50
Dodaars,Potpolder Lillo,2013,0,Sigma,50
Dodaars,Potpolder Lillo,2014,0,Sigma,50
Dodaars,Potpolder Lillo,2015,0,Sigma,50
Dodaars,Potpolder Lillo,2016,0,Sigma,50
Dodaars,Potpolder Lillo,2017,0,Sigma,50
Dodaars,Potpolder Lillo,2018,0,Sigma,50
Dodaars,Potpolder Lillo,2019,0,Sigma,50
Dodaars,Potpolder Lillo,2020,0,Sigma,50
Dodaars,Potpolder Lillo,2021,0,Sigma,50
Dodaars,Potpolder Lillo,2022,0,Sigma,50
Dodaars,Potpolder Lillo,2023,0,Sigma,50
Dodaars,Prosperpolder-noord,2005,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2006,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2007,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2008,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2009,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2010,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2011,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2012,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2013,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2014,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2015,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2016,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2017,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2018,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2019,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2020,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2021,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2022,0,Sigma_LO,50
Dodaars,Prosperpolder-noord,2023,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2005,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2006,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2007,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2008,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2009,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2010,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2011,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2012,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2013,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2014,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2015,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2016,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2017,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2018,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2019,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2020,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2021,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2022,0,Sigma_LO,50
Dodaars,Prosperpolder-zuid,2023,5,Sigma_LO,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2005,0,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2006,0,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2007,0,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2008,0,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2009,0,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2010,0,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2011,0,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2012,0,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2013,0,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2014,0,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2015,0,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2016,0,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2017,0,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2018,0,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2019,0,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2020,0,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2021,2.5,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2022,3,Vallei buiten Sigma,50
Dodaars,Scheldebroeken excl. Paardeweide-oost,2023,2.5,Vallei buiten Sigma,50
Dodaars,Schor Ouden Doel,2005,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2006,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2007,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2008,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2009,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2010,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2011,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2012,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2013,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2014,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2015,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2016,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2017,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2018,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2019,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2020,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2021,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2022,0,Sigma_LO,50
Dodaars,Schor Ouden Doel,2023,0,Sigma_LO,50
Dodaars,Viersels gebroekt,2005,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2006,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2007,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2008,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2009,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2010,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2011,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2012,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2013,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2014,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2015,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2016,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2017,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2018,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2019,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2020,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2021,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2022,0,Vallei buiten Sigma,50
Dodaars,Viersels gebroekt,2023,0,Vallei buiten Sigma,50
Dodaars,Weijmeerbroek,2005,0,Sigma,50
Dodaars,Weijmeerbroek,2006,0,Sigma,50
Dodaars,Weijmeerbroek,2007,0,Sigma,50
Dodaars,Weijmeerbroek,2008,0,Sigma,50
Dodaars,Weijmeerbroek,2009,0,Sigma,50
Dodaars,Weijmeerbroek,2010,0,Sigma,50
Dodaars,Weijmeerbroek,2011,0,Sigma,50
Dodaars,Weijmeerbroek,2012,0,Sigma,50
Dodaars,Weijmeerbroek,2013,0,Sigma,50
Dodaars,Weijmeerbroek,2014,0,Sigma,50
Dodaars,Weijmeerbroek,2015,0,Sigma,50
Dodaars,Weijmeerbroek,2016,0,Sigma,50
Dodaars,Weijmeerbroek,2017,0,Sigma,50
Dodaars,Weijmeerbroek,2018,0,Sigma,50
Dodaars,Weijmeerbroek,2019,0,Sigma,50
Dodaars,Weijmeerbroek,2020,0,Sigma,50
Dodaars,Weijmeerbroek,2021,3,Sigma,50
Dodaars,Weijmeerbroek,2022,0,Sigma,50
Dodaars,Weijmeerbroek,2023,1,Sigma,50
Dodaars,Wijmeers,2005,0,Sigma,50
Dodaars,Wijmeers,2006,0,Sigma,50
Dodaars,Wijmeers,2007,0,Sigma,50
Dodaars,Wijmeers,2008,0,Sigma,50
Dodaars,Wijmeers,2009,0,Sigma,50
Dodaars,Wijmeers,2010,0,Sigma,50
Dodaars,Wijmeers,2011,0,Sigma,50
Dodaars,Wijmeers,2012,0,Sigma,50
Dodaars,Wijmeers,2013,0,Sigma,50
Dodaars,Wijmeers,2014,0,Sigma,50
Dodaars,Wijmeers,2015,0,Sigma,50
Dodaars,Wijmeers,2016,8,Sigma,50
Dodaars,Wijmeers,2017,2,Sigma,50
Dodaars,Wijmeers,2018,2,Sigma,50
Dodaars,Wijmeers,2019,2,Sigma,50
Dodaars,Wijmeers,2020,2,Sigma,50
Dodaars,Wijmeers,2021,0,Sigma,50
Dodaars,Wijmeers,2022,0,Sigma,50
Dodaars,Wijmeers,2023,0,Sigma,50
Dodaars,Wijmeers-noord,2005,0,Sigma,50
Dodaars,Wijmeers-noord,2006,0,Sigma,50
Dodaars,Wijmeers-noord,2007,0,Sigma,50
Dodaars,Wijmeers-noord,2008,0,Sigma,50
Dodaars,Wijmeers-noord,2009,0,Sigma,50
Dodaars,Wijmeers-noord,2010,0,Sigma,50
Dodaars,Wijmeers-noord,2011,0,Sigma,50
Dodaars,Wijmeers-noord,2012,0,Sigma,50
Dodaars,Wijmeers-noord,2013,0,Sigma,50
Dodaars,Wijmeers-noord,2014,0,Sigma,50
Dodaars,Wijmeers-noord,2015,0,Sigma,50
Dodaars,Wijmeers-noord,2016,0,Sigma,50
Dodaars,Wijmeers-noord,2017,0,Sigma,50
Dodaars,Wijmeers-noord,2018,0,Sigma,50
Dodaars,Wijmeers-noord,2019,0,Sigma,50
Dodaars,Wijmeers-noord,2020,0,Sigma,50
Dodaars,Wijmeers-noord,2021,1,Sigma,50
Dodaars,Wijmeers-noord,2022,1,Sigma,50
Dodaars,Wijmeers-noord,2023,1,Sigma,50
Dodaars,Wijmeers-zuid,2005,0,Sigma,50
Dodaars,Wijmeers-zuid,2006,0,Sigma,50
Dodaars,Wijmeers-zuid,2007,0,Sigma,50
Dodaars,Wijmeers-zuid,2008,0,Sigma,50
Dodaars,Wijmeers-zuid,2009,0,Sigma,50
Dodaars,Wijmeers-zuid,2010,0,Sigma,50
Dodaars,Wijmeers-zuid,2011,0,Sigma,50
Dodaars,Wijmeers-zuid,2012,0,Sigma,50
Dodaars,Wijmeers-zuid,2013,0,Sigma,50
Dodaars,Wijmeers-zuid,2014,0,Sigma,50
Dodaars,Wijmeers-zuid,2015,0,Sigma,50
Dodaars,Wijmeers-zuid,2016,0,Sigma,50
Dodaars,Wijmeers-zuid,2017,0,Sigma,50
Dodaars,Wijmeers-zuid,2018,0,Sigma,50
Dodaars,Wijmeers-zuid,2019,0,Sigma,50
Dodaars,Wijmeers-zuid,2020,0,Sigma,50
Dodaars,Wijmeers-zuid,2021,0,Sigma,50
Dodaars,Wijmeers-zuid,2022,0,Sigma,50
Dodaars,Wijmeers-zuid,2023,0,Sigma,50
Dodaars,Zennegat,2005,1,Sigma,50
Dodaars,Zennegat,2006,1,Sigma,50
Dodaars,Zennegat,2007,1,Sigma,50
Dodaars,Zennegat,2008,1,Sigma,50
Dodaars,Zennegat,2009,1,Sigma,50
Dodaars,Zennegat,2010,1,Sigma,50
Dodaars,Zennegat,2011,1,Sigma,50
Dodaars,Zennegat,2012,1,Sigma,50
Dodaars,Zennegat,2013,1,Sigma,50
Dodaars,Zennegat,2014,1,Sigma,50
Dodaars,Zennegat,2015,1,Sigma,50
Dodaars,Zennegat,2016,1,Sigma,50
Dodaars,Zennegat,2017,4,Sigma,50
Dodaars,Zennegat,2018,6,Sigma,50
Dodaars,Zennegat,2019,6,Sigma,50
Dodaars,Zennegat,2020,5,Sigma,50
Dodaars,Zennegat,2021,4,Sigma,50
Dodaars,Zennegat,2022,2,Sigma,50
Dodaars,Zennegat,2023,1,Sigma,50
Dodaars,Zuidelijk eiland,2005,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2006,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2007,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2008,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2009,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2010,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2011,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2012,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2013,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2014,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2015,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2016,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2017,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2018,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2019,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2020,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2021,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2022,0,Vallei buiten Sigma,50
Dodaars,Zuidelijk eiland,2023,0,Vallei buiten Sigma,50
Rietzanger,Beneden Nete,2005,0,Sigma,170
Rietzanger,Beneden Nete,2006,0,Sigma,170
Rietzanger,Beneden Nete,2007,0,Sigma,170
Rietzanger,Beneden Nete,2008,0,Sigma,170
Rietzanger,Beneden Nete,2009,0,Sigma,170
Rietzanger,Beneden Nete,2010,0,Sigma,170
Rietzanger,Beneden Nete,2011,0,Sigma,170
Rietzanger,Beneden Nete,2012,0,Sigma,170
Rietzanger,Beneden Nete,2013,0,Sigma,170
Rietzanger,Beneden Nete,2014,0,Sigma,170
Rietzanger,Beneden Nete,2015,0,Sigma,170
Rietzanger,Beneden Nete,2016,0,Sigma,170
Rietzanger,Beneden Nete,2017,0,Sigma,170
Rietzanger,Beneden Nete,2018,0,Sigma,170
Rietzanger,Beneden Nete,2019,0,Sigma,170
Rietzanger,Beneden Nete,2020,0,Sigma,170
Rietzanger,Beneden Nete,2021,0,Sigma,170
Rietzanger,Beneden Nete,2022,5,Sigma,170
Rietzanger,Beneden Nete,2023,11,Sigma,170
Rietzanger,Bergenmeersen,2005,0,Sigma,170
Rietzanger,Bergenmeersen,2006,0,Sigma,170
Rietzanger,Bergenmeersen,2007,0,Sigma,170
Rietzanger,Bergenmeersen,2008,0,Sigma,170
Rietzanger,Bergenmeersen,2009,0,Sigma,170
Rietzanger,Bergenmeersen,2010,0,Sigma,170
Rietzanger,Bergenmeersen,2011,0,Sigma,170
Rietzanger,Bergenmeersen,2012,0,Sigma,170
Rietzanger,Bergenmeersen,2013,0,Sigma,170
Rietzanger,Bergenmeersen,2014,0,Sigma,170
Rietzanger,Bergenmeersen,2015,2,Sigma,170
Rietzanger,Bergenmeersen,2016,5,Sigma,170
Rietzanger,Bergenmeersen,2017,4,Sigma,170
Rietzanger,Bergenmeersen,2018,3,Sigma,170
Rietzanger,Bergenmeersen,2019,8,Sigma,170
Rietzanger,Bergenmeersen,2020,12,Sigma,170
Rietzanger,Bergenmeersen,2021,10,Sigma,170
Rietzanger,Bergenmeersen,2022,7,Sigma,170
Rietzanger,Bergenmeersen,2023,7,Sigma,170
Rietzanger,Blokkersdijk,2005,5,BD,170
Rietzanger,Blokkersdijk,2006,2,BD,170
Rietzanger,Blokkersdijk,2007,6,BD,170
Rietzanger,Blokkersdijk,2008,6,BD,170
Rietzanger,Blokkersdijk,2009,5,BD,170
Rietzanger,Blokkersdijk,2010,9,BD,170
Rietzanger,Blokkersdijk,2011,8,BD,170
Rietzanger,Blokkersdijk,2012,5,BD,170
Rietzanger,Blokkersdijk,2013,5,BD,170
Rietzanger,Blokkersdijk,2014,11,BD,170
Rietzanger,Blokkersdijk,2015,7,BD,170
Rietzanger,Blokkersdijk,2016,9,BD,170
